X,Y
-0.0020876826722338038, 0.3355263157894737
1, 0.475
2.002087682672234, 0.5671052631578947
3.004175365344467, 0.6736842105263157
4.006263048016701, 0.7078947368421051
5, 0.7210526315789473
6.002087682672233, 0.7921052631578946
7.004175365344467, 0.7789473684210525
